ADD,                       36 TOUBRA,10/07/2023,08:33:34,08:36:44,     190,       0,       0,       0,       5,       0,       0,       0,       0
ADD,                       36 TOUBRA,10/07/2023,08:54:08,08:56:58,     170,       0,       0,       0,       5,       0,       0,       0,       0
ADD,                       36 TOUBRA,10/07/2023,09:17:13,09:17:19,       6,       0,       0,       0,       0,       0,       0,       0,       0
ADD,                       36 TOUBRA,10/07/2023,09:23:07,09:25:39,     152,       0,       0,       0,       4,       1,       0,       0,       0
ADD,                       36 TOUBRA,10/07/2023,09:41:44,09:42:30,      46,       0,       0,       0,       2,       1,       0,       0,       0
ADD,                       36 TOUBRA,10/07/2023,10:23:43,10:26:31,     168,       0,       0,       0,      67,       4,       0,       0,       0
ADD,                       36 TOUBRA,10/07/2023,11:05:00,11:05:24,      24,       0,       1,       3,      15,       0,       0,       0,       0
ADD,                             szq,10/05/2024,22:00:39,22:03:28,     169,       0,       0,       0,      13,       1,       0,       0,       0
ADD,                             des,10/08/2024,00:58:24,00:59:25,      61,       0,       0,       0,       7,       3,       0,       0,       0
