ADD,                       36 TOUBRA,10/07/2023,08:33:34,08:36:44,     190,       0,       0,       0,       5,       0,       0,       0,       0
ADD,                       36 TOUBRA,10/07/2023,08:54:08,08:56:58,     170,       0,       0,       0,       5,       0,       0,       0,       0
ADD,                       36 TOUBRA,10/07/2023,09:17:13,09:17:19,       6,       0,       0,       0,       0,       0,       0,       0,       0
ADD,                       36 TOUBRA,10/07/2023,09:23:07,09:25:39,     152,       0,       0,       0,       4,       1,       0,       0,       0
ADD,                       36 TOUBRA,10/07/2023,09:41:44,09:42:30,      46,       0,       0,       0,       2,       1,       0,       0,       0
ADD,                       36 TOUBRA,10/07/2023,10:23:43,10:26:31,     168,       0,       0,       0,      67,       4,       0,       0,       0
ADD,                       36 TOUBRA,10/07/2023,11:05:00,11:05:24,      24,       0,       1,       3,      15,       0,       0,       0,       0
ADD,                             456,02/22/2024,15:05:12,15:06:50,      98,       0,       0,       0,       9,       0,       0,       0,       0
